ASM,CON,COR,VAR,IDM,SAV,SEN,SVA,ENT,DEN,DVA,DIS,CLS,CLP,MAP,MEA,Lable
0.837456697,0.092671924,0.723587341,0.004220823,0.943706177,0.034683565,0.104078137,0.002353059,0.093770006,0.174855017,0.92688994,0.081149663,0.00071811,0.000108315,0.914974606,0.034683565,1
0.911881113,0.074302242,0.928535684,0.012308519,0.970259579,0.034587272,0.06332225,0.006813191,0.054714152,0.104816501,0.960651156,0.046710142,0.006879635,0.002669862,0.954881744,0.034587272,1
0.004328556,0.712047947,0.985217184,0.434349299,0.389090459,0.581182685,0.894705589,0.3760225,0.884810798,0.900517787,0.394281826,0.773033919,0.240050087,0.136440889,0.021733297,0.581182685,1
0.015218215,0.183279032,0.998312676,0.294724565,0.580885055,0.400285249,0.810371321,0.22138756,0.735024706,0.653844256,0.523660477,0.363181085,0.204850046,0.143692395,0.067093208,0.400285249,1
0.004532701,0.435253592,0.993250731,0.428721411,0.411311814,0.647508596,0.918407859,0.412577097,0.887027177,0.83920189,0.412915639,0.639995086,0.18565999,0.103095235,0.033883108,0.647508596,1
0.009970772,0.325415945,0.989236797,0.245177173,0.498771063,0.398288981,0.818789415,0.193510499,0.778023915,0.756396136,0.465922546,0.502515096,0.152389183,0.098081967,0.043637324,0.398288981,1
0.00692587,0.431417226,0.990983901,0.362063442,0.446719893,0.487653938,0.856757639,0.291747488,0.830589698,0.81787225,0.43190575,0.602837141,0.19947272,0.105972704,0.034822422,0.487653938,1
0.022531508,0.198338563,0.980741135,0.099786301,0.590189638,0.253836993,0.727448474,0.075391339,0.673482785,0.634812154,0.530858182,0.345162142,0.050734213,0.030905279,0.093872723,0.253836993,1
0.913709644,0.07641968,0.814987048,0.005138315,0.968313764,0.032934781,0.06419117,0.002924711,0.056658464,0.10995441,0.96074406,0.056593177,0.001299586,0.000266872,0.955850762,0.032934781,1
0.012534721,0.381624906,0.995159692,0.440198173,0.520325791,0.479691811,0.842550332,0.330388325,0.786964866,0.752966758,0.477120891,0.50957271,0.301744963,0.196679829,0.056553018,0.479691811,1
0.016765991,0.31389799,0.984619975,0.186196444,0.544899811,0.340122602,0.781050465,0.143121563,0.732427354,0.71699785,0.492476581,0.451346628,0.100655316,0.062289333,0.077637005,0.340122602,1
0.009222155,0.291738511,0.994710697,0.323517808,0.493759212,0.493947621,0.860947261,0.274460793,0.810361781,0.751975348,0.46224215,0.490480538,0.147274374,0.073490916,0.050663296,0.493947621,1
0.833480684,0.169797028,0.798771481,0.010525327,0.935443637,0.041353742,0.114155663,0.005653845,0.104143981,0.197697277,0.920261704,0.1161227,0.002760372,0.000620948,0.912856786,0.041353742,1
0.64343981,0.200004473,0.96316643,0.059629616,0.867720276,0.079487311,0.233588323,0.033353528,0.215888756,0.343803862,0.832175193,0.188591693,0.037644804,0.019867027,0.801556876,0.079487311,1
0.836133532,0.128754461,0.895283124,0.014920491,0.940903047,0.041702056,0.110802234,0.008160603,0.099530827,0.184238801,0.924287999,0.096906495,0.006907577,0.002611901,0.914280252,0.041702056,1
0.904300779,0.091915395,0.755002344,0.004705309,0.965482497,0.032530868,0.068150098,0.002620461,0.06010408,0.11899776,0.956217027,0.061304847,0.001080015,0.000206743,0.950897891,0.032530868,1
0.012994522,0.362000506,0.991064131,0.305416539,0.50769741,0.431001391,0.826871214,0.238006719,0.781852034,0.766688922,0.465498824,0.51815747,0.152583416,0.082399558,0.066265821,0.431001391,1
0.893890876,0.119391526,0.756124432,0.006139907,0.959974161,0.034693061,0.07684583,0.003341674,0.068764163,0.134630065,0.950195914,0.076136884,0.001459792,0.000295719,0.945418244,0.034693061,1
0.011508746,0.283411236,0.989893653,0.222076693,0.531926698,0.396696266,0.815470368,0.180816676,0.76072759,0.708110266,0.489436028,0.436887036,0.122552905,0.070970109,0.057565114,0.396696266,1
0.775716583,0.318283033,0.927314752,0.051830595,0.909778593,0.069218458,0.160038856,0.028428469,0.147163905,0.263176069,0.891195571,0.187768864,0.02543887,0.009318953,0.880600151,0.069218458,1
0.004558945,0.542196896,0.989419796,0.412943514,0.410526274,0.601080297,0.902946957,0.376244886,0.880757402,0.864636938,0.408071231,0.690005422,0.200989287,0.110716556,0.024352573,0.601080297,1
0.016504829,0.465007751,0.986215799,0.297680847,0.460797054,0.400879512,0.808708874,0.222266412,0.789081894,0.825379978,0.42957596,0.609041788,0.164170834,0.091807547,0.10266613,0.400879512,1
0.016020095,0.229882756,0.990903746,0.191926872,0.571189647,0.354856824,0.791257276,0.150937747,0.728579937,0.667289868,0.516044994,0.3852533,0.09049077,0.046393739,0.06948014,0.354856824,1
0.619749786,0.271772319,0.937458971,0.050784579,0.846621087,0.085204946,0.254948991,0.028695108,0.240997202,0.387711958,0.812926589,0.241684411,0.023197882,0.009404062,0.78681006,0.085204946,1
0.007454296,0.466780968,0.994451419,0.50631978,0.454244724,0.59330367,0.891780833,0.422265921,0.853248619,0.83196649,0.429557325,0.625587465,0.270905875,0.151352884,0.039176556,0.59330367,1
0.003470286,0.488571089,0.992285311,0.448120733,0.373377649,0.674848458,0.927284791,0.440016501,0.910687107,0.875549691,0.389496312,0.707927139,0.199452602,0.111408698,0.02352618,0.674848458,1
0.882217709,0.178208066,0.810840331,0.01172901,0.953301888,0.039557971,0.086571901,0.006268175,0.077554304,0.153397137,0.943981871,0.101720961,0.003496516,0.000812498,0.939217542,0.039557971,1
0.965540176,0.003097494,0.659928563,0.000115036,0.990222141,0.025476827,0.025514449,0.000355191,0.021419602,0.041671582,0.985620313,0.008355385,5.19E-06,2.14E-07,0.982602799,0.025476827,1
0.007879904,0.381665058,0.995121241,0.438741154,0.485244222,0.55178107,0.878811407,0.364007343,0.82979648,0.782541824,0.454457823,0.54495216,0.236493935,0.138516693,0.035240253,0.55178107,1
0.712719202,0.396137511,0.91747057,0.057361641,0.883231559,0.081391187,0.200653742,0.031762869,0.187896041,0.324588617,0.859712011,0.243690997,0.023839668,0.007686325,0.843968059,0.081391187,1
0.004963626,0.654751349,0.992322432,0.602124557,0.396984467,0.696177109,0.926911007,0.535977477,0.903969709,0.89318043,0.395077463,0.748571344,0.312414825,0.190298519,0.030565676,0.696177109,1
0.864068296,0.083532779,0.865720696,0.007643052,0.952866064,0.035816869,0.090864857,0.004272818,0.080581849,0.152002949,0.938639504,0.070676823,0.002412096,0.000593445,0.929444423,0.035816869,1
0.030384271,0.24827473,0.983124418,0.137742284,0.628898681,0.248287567,0.708725614,0.094532607,0.645166268,0.625014707,0.55501092,0.347548964,0.076608732,0.041511272,0.102459473,0.248287567,1
0.005911202,0.39611137,0.994169253,0.41969592,0.445451122,0.595963179,0.900412647,0.377478506,0.859293984,0.813549403,0.429098517,0.587324115,0.210913892,0.122755072,0.033476944,0.595963179,1
0.006031106,0.376318433,0.9915981,0.329190168,0.437831752,0.525791751,0.877482801,0.2921644,0.847760178,0.812799313,0.428483646,0.587547995,0.13572833,0.065501548,0.030987827,0.525791751,1
0.972979184,0.005514666,0.683636027,0.000220135,0.991699276,0.025628564,0.022247044,0.000412477,0.01877554,0.036578773,0.988575175,0.008990636,1.75E-05,1.28E-06,0.986391163,0.025628564,1
0.03815901,0.617128748,0.980528268,0.307935086,0.486691148,0.398218185,0.782572013,0.226867835,0.765644339,0.843150451,0.435249122,0.655649272,0.158662165,0.084354704,0.182996057,0.398218185,1
0.937637923,0.05556274,0.756313584,0.002859219,0.977670219,0.029227599,0.046612196,0.001704232,0.040236151,0.082800848,0.971222911,0.037670909,0.000725023,0.000150961,0.96829438,0.029227599,1
0.020316679,0.238795473,0.988949115,0.176926663,0.572281374,0.322158922,0.766529697,0.133306881,0.711896936,0.679890745,0.513009969,0.39668335,0.08812982,0.049095965,0.091713382,0.322158922,1
0.028665188,0.174182628,0.991295862,0.149259923,0.651321705,0.258514117,0.71544626,0.103105302,0.639193392,0.581999072,0.575145758,0.296005654,0.09673453,0.058915981,0.102957019,0.258514117,1
0.786396991,0.219623122,0.87466194,0.021460649,0.918983566,0.049640218,0.143078,0.011574461,0.130851799,0.23865498,0.89955329,0.146206409,0.00867515,0.002783711,0.886612925,0.049640218,1
0.007281461,0.32561508,0.994931337,0.368071653,0.482042494,0.528722584,0.875861733,0.314622463,0.828312647,0.764973511,0.456920083,0.516409362,0.213601398,0.138508859,0.041186165,0.528722584,1
0.010871505,0.218838885,0.995530975,0.261125863,0.532026198,0.425729238,0.830936224,0.212630667,0.768100272,0.696862401,0.491600053,0.416182931,0.144446232,0.087318801,0.045550107,0.425729238,1
0.006576448,0.449575131,0.994490532,0.489334342,0.445984931,0.581950247,0.892756979,0.406768504,0.856216581,0.825359319,0.427720239,0.612777413,0.28507734,0.176168079,0.035734602,0.581950247,1
0.010977296,0.271096043,0.996218586,0.34550711,0.531172837,0.467744026,0.845273926,0.274775858,0.781811152,0.715539945,0.489403841,0.446674728,0.194539935,0.112837004,0.049513717,0.467744026,1
0.62376424,0.171611501,0.980422238,0.085381234,0.859366547,0.096092402,0.254959957,0.048366656,0.234620348,0.356524914,0.821968101,0.187993009,0.05309107,0.025419029,0.789286733,0.096092402,1
0.009952492,0.363521535,0.992806499,0.346346514,0.491147972,0.508669737,0.864893836,0.293310086,0.8174677,0.781407334,0.45424302,0.536800069,0.162326185,0.086750985,0.060156458,0.508669737,1
0.901951912,0.078259033,0.899716303,0.009444324,0.966087708,0.034465728,0.069923774,0.005252994,0.061123208,0.1166807,0.956346322,0.055273133,0.004416392,0.001554512,0.949660063,0.034465728,1
0.004682744,0.459401066,0.989170089,0.344810027,0.411132697,0.559137314,0.891112769,0.317107965,0.870943968,0.847967874,0.412555811,0.654693133,0.144045712,0.072429101,0.02139138,0.559137314,1
0.906340012,0.092080746,0.728048127,0.004257135,0.964080973,0.032398661,0.067902304,0.002377208,0.060335774,0.121749052,0.955484446,0.063750928,0.000888619,0.000159349,0.951984432,0.032398661,1
0.96535129,0.032808196,0.829536999,0.002389344,0.988017208,0.02784734,0.029065059,0.00152475,0.024477829,0.050358679,0.984291896,0.021508061,0.000695536,0.000152393,0.982515629,0.02784734,1
0.019746967,0.222904883,0.989943322,0.175216727,0.558788384,0.335679221,0.777346428,0.136278016,0.721619104,0.692880329,0.500686193,0.405040363,0.078993184,0.042254223,0.087909463,0.335679221,1
0.004782034,0.447552327,0.991555695,0.390295854,0.399808331,0.618088743,0.909363188,0.374284551,0.888929909,0.855615661,0.401481309,0.662542419,0.154468877,0.078514601,0.040588271,0.618088743,1
0.833042646,0.096211252,0.878967284,0.009720459,0.943069964,0.038180302,0.108364522,0.005378025,0.096794327,0.176556238,0.925886389,0.082088048,0.003628018,0.001100001,0.912542673,0.038180302,1
0.010796175,0.436117192,0.993325188,0.432154369,0.470015311,0.517893538,0.864156578,0.34340843,0.82509029,0.814078479,0.43645153,0.589612614,0.25602952,0.157742642,0.063697096,0.517893538,1
0.009383181,0.492757481,0.983281509,0.275255145,0.477290349,0.422289946,0.827310045,0.217965694,0.795910763,0.802796343,0.448603324,0.58949938,0.137339906,0.067947992,0.038742847,0.422289946,1
0.918970864,0.053993179,0.82941056,0.003926347,0.970359413,0.031203708,0.059452022,0.002311673,0.052197237,0.103079473,0.962370559,0.045285924,0.001084194,0.000247678,0.958600675,0.031203708,1
0.008919624,0.354078782,0.991070999,0.298887388,0.481461986,0.457549267,0.847073773,0.245099459,0.806713799,0.77828144,0.452625487,0.53272165,0.147619836,0.079128324,0.03991861,0.457549267,1
0.008721901,0.306855146,0.98981957,0.239364685,0.489557999,0.427385163,0.831687829,0.201357925,0.789609523,0.754170688,0.462661949,0.49808179,0.123742903,0.068065385,0.03911315,0.427385163,1
0.883687742,0.085246284,0.908361953,0.011195386,0.960399985,0.036556951,0.081064335,0.006208354,0.071145398,0.133124815,0.948332617,0.063536628,0.005120259,0.001772414,0.93996599,0.036556951,1
0.01001308,0.326731457,0.985348028,0.200525833,0.491382451,0.393291354,0.819463238,0.167821651,0.781139212,0.755521273,0.461476549,0.499164624,0.085564458,0.045003166,0.048231148,0.393291354,1
0.006406764,0.292702294,0.992486953,0.272371782,0.476306942,0.485994701,0.860257555,0.243476518,0.814532242,0.751763734,0.459068821,0.496546125,0.148024705,0.091789729,0.038690222,0.485994701,1
0.010333003,0.363144915,0.987988305,0.254977303,0.500333653,0.424135961,0.831193167,0.208215683,0.786483093,0.761260056,0.46485005,0.512742108,0.130410451,0.073790364,0.041865763,0.424135961,1
0.009174269,0.392997851,0.992045393,0.354412285,0.494253319,0.426725968,0.825883913,0.262356302,0.783521008,0.757728239,0.469164386,0.523003655,0.272512232,0.186738126,0.037393459,0.426725968,1
0.031587243,0.22110656,0.990911231,0.184677417,0.629813513,0.281947834,0.729649671,0.127234411,0.658704634,0.623256429,0.554332065,0.339498719,0.128548742,0.086463715,0.130312891,0.281947834,1
0.007995286,0.347446654,0.992717666,0.32879923,0.471051531,0.468573011,0.850745555,0.265805958,0.812637169,0.783689074,0.448128547,0.541696304,0.178934725,0.100151689,0.038681515,0.468573011,1
0.014293659,0.237713083,0.992927061,0.228499039,0.544504594,0.372118969,0.801747811,0.175971995,0.744752413,0.69770094,0.496346649,0.416677711,0.134318225,0.086597125,0.062423859,0.372118969,1
0.01069905,0.318497437,0.996518744,0.418398182,0.520066373,0.514316461,0.863610078,0.334719992,0.803547585,0.745440712,0.474990236,0.485774151,0.235280373,0.133932234,0.053839551,0.514316461,1
0.010401084,0.293269696,0.997048293,0.407235117,0.542552378,0.493892912,0.855369036,0.319284218,0.784629399,0.709249603,0.493438651,0.439468798,0.296245693,0.220328203,0.049603652,0.493892912,1
0.009812625,0.419422294,0.995005772,0.477239961,0.483620442,0.538823327,0.871481486,0.377886128,0.823710366,0.79600095,0.448759628,0.567072479,0.299817723,0.195786732,0.052233601,0.538823327,1
0.964955899,0.043863157,0.759625807,0.002287353,0.987746912,0.027815963,0.029551607,0.001430818,0.024997468,0.051001426,0.984472243,0.024337805,0.000637646,0.000147672,0.982314696,0.027815963,1
0.007984973,0.280710048,0.996212688,0.357840497,0.492515922,0.47712741,0.851766969,0.285336321,0.799301656,0.733980875,0.471446726,0.473696114,0.23975927,0.154623985,0.041505182,0.47712741,1
0.006882971,0.398969517,0.989626986,0.307662464,0.448273786,0.493119762,0.864349249,0.265138817,0.83291405,0.804172158,0.435593244,0.578762265,0.142567269,0.074940485,0.041147538,0.493119762,1
0.008610572,0.338131769,0.992798362,0.321866711,0.50491175,0.443168469,0.836748902,0.251601588,0.786891477,0.73936524,0.476839138,0.488753807,0.217347296,0.138723577,0.033199081,0.443168469,1
0.014037462,0.42832797,0.985747037,0.267936442,0.518166467,0.377619094,0.796746995,0.198389195,0.756957883,0.768037379,0.474521156,0.537703421,0.143737099,0.074724681,0.058974603,0.377619094,1
0.007828535,0.330488358,0.990765775,0.273533878,0.49733844,0.440601592,0.836776857,0.224763266,0.791212374,0.741882819,0.474141436,0.492622832,0.16064744,0.0936662,0.03308683,0.440601592,1
0.81302658,0.139707457,0.869587811,0.013146508,0.929280252,0.042850597,0.125317007,0.007183629,0.114327528,0.211194592,0.911141732,0.112983744,0.005512458,0.002069806,0.901543045,0.042850597,1
0.010671365,0.257738807,0.990360244,0.20787485,0.516381647,0.386446188,0.81272714,0.169665988,0.766543437,0.723843817,0.480273511,0.452451963,0.105152619,0.060350874,0.050961811,0.386446188,1
0.007853621,0.27316201,0.990379543,0.220571469,0.469614356,0.414008805,0.830096815,0.186221057,0.795775426,0.757091412,0.451594269,0.497629475,0.131279956,0.08957774,0.039155515,0.414008805,1
0.006449579,0.412691564,0.993823558,0.425120749,0.456983649,0.551334266,0.881929803,0.356286078,0.843087442,0.804552538,0.439225597,0.58254314,0.240763306,0.139738569,0.033187848,0.551334266,1
0.014554426,0.369563989,0.988058451,0.260480973,0.516147009,0.401411316,0.814858715,0.202785437,0.769672937,0.755859312,0.46985847,0.50399355,0.134749066,0.074290379,0.068647569,0.401411316,1
0.004261731,0.448497009,0.993406891,0.447107525,0.406525965,0.616253905,0.90820296,0.403549574,0.8825702,0.845210387,0.411775613,0.650881324,0.232910015,0.138028393,0.021546903,0.616253905,1
0.002803095,0.58458807,0.993401164,0.582684019,0.364123948,0.729787366,0.941283993,0.548714501,0.928891672,0.903365471,0.384149975,0.766385566,0.312042754,0.193722808,0.013222159,0.729787366,1
0.019929513,0.151154932,0.995453301,0.179062656,0.629127162,0.312927317,0.76074086,0.132202975,0.678964819,0.589077039,0.561931846,0.298741375,0.111531358,0.067587605,0.084057499,0.312927317,1
0.004891463,0.289224577,0.992488345,0.26916725,0.445432957,0.511960287,0.871307562,0.253768885,0.835267103,0.775249247,0.442492245,0.529252008,0.144439674,0.092447024,0.024770382,0.511960287,1
0.860556538,0.134285892,0.899215694,0.016129913,0.948574767,0.041815705,0.098824042,0.008820969,0.088335832,0.165431723,0.935042044,0.091896135,0.007531563,0.0028976,0.927581134,0.041815705,1
0.02366605,0.26828864,0.989376572,0.203789641,0.601117161,0.304581693,0.748741693,0.142895829,0.685079308,0.659097641,0.533859381,0.383939929,0.126731156,0.073590783,0.094289257,0.304581693,1
0.612389641,0.24147964,0.95993788,0.066984345,0.842877413,0.094986702,0.265048515,0.038160121,0.249324847,0.391135662,0.80765875,0.232755754,0.038358861,0.019798425,0.782156612,0.094986702,1
0.586363801,0.575536217,0.918969336,0.084771107,0.824435436,0.109106001,0.28197566,0.047688303,0.269854841,0.448132523,0.789301082,0.359784609,0.035760802,0.01197873,0.765145138,0.109106001,1
0.007930876,0.324707412,0.991211588,0.276630377,0.515753447,0.456751556,0.840842484,0.233152936,0.787931591,0.721351761,0.486313533,0.467250758,0.182607504,0.134308216,0.027056319,0.456751556,1
